"Time","WhiteMt Barcroft Air Temp Avg degC","WhiteMt Barcroft Barometric Pressure Avg mb","WhiteMt Barcroft Rainfall Cumulative mm","WhiteMt Barcroft Rainfall mm","WhiteMt Barcroft Relative Humidity Avg %","WhiteMt Barcroft Snow Depth mm","WhiteMt Barcroft Total Solar Radiation Avg W/m^2","WhiteMt Barcroft Total Solar Radiation Std W/m^2","WhiteMt Barcroft Wind Speed Avg m/s"
"2021-09-11 06:50:00",5.137,650.4236,234.188,0,80.9,,222,10,0
"2021-09-11 07:00:00",5.512,650.5086,234.188,0,78.53,,258,10,0
"2021-09-11 07:10:00",5.599,650.5062,234.188,0,76.28,,295,11,0.864
"2021-09-11 07:20:00",5.45,650.5052,234.188,0,75.54,,331,10,1.837
"2021-09-11 07:30:00",5.861,650.5246,234.188,0,74.13,,367,11,1.56
"2021-09-11 07:40:00",6.1,650.5021,234.188,0,70.88,,379,71,1.812
"2021-09-11 07:50:00",5.891,650.532,234.188,0,71.86,,443,11,1.852
"2021-09-11 08:00:00",6.355,650.5617,234.188,0,69.87,,475,11,2.121
"2021-09-11 08:10:00",6.561,650.6021,234.188,0,68.37,,511,12,2.383
"2021-09-11 08:20:00",6.748,650.6744,234.188,0,67.47,,559,18,2.513
"2021-09-11 08:30:00",7.291,650.7327,234.188,0,65.43,,607,30,2.379
"2021-09-11 08:40:00",7.621,650.8041,234.188,0,61.33,,645,12,2.723
"2021-09-11 08:50:00",7.483,650.8464,234.188,0,64.62,,701,52,2.083
"2021-09-11 09:00:00",8.22,650.8716,234.188,0,61.02,,689,138,2.593
"2021-09-11 09:10:00",8.05,650.9498,234.188,0,62.03,,446,203,2.492
"2021-09-11 09:20:00",6.685,651.0096,234.188,0,65.74,,288,176,1.833
"2021-09-11 09:30:00",7.045,651.0856,234.188,0,62.4,,625,231,2.592
"2021-09-11 09:40:00",7.834,651.1559,234.188,0,59.83,,804,58,1.623
"2021-09-11 09:50:00",7.889,651.2028,234.188,0,59.19,,803,4,2.057
"2021-09-11 10:00:00",8.15,651.2524,234.188,0,55.19,,808,4,2.28
"2021-09-11 10:10:00",8.11,651.2471,234.188,0,53.68,,823,3,2.591
"2021-09-11 10:20:00",8.65,651.2572,234.188,0,53.44,,840,7,2.35
"2021-09-11 10:30:00",8.38,651.2696,234.188,0,55.38,,856,5,2.873
"2021-09-11 10:40:00",8.71,651.2335,234.188,0,52.51,,893,20,2.164
"2021-09-11 10:50:00",9.18,651.2098,234.188,0,50.15,,926,9,2.228
"2021-09-11 11:00:00",9.2,651.1902,234.188,0,49.24,,909,5,2.681
"2021-09-11 11:10:00",9.09,651.1795,234.188,0,51.69,,898,17,3.028
"2021-09-11 11:20:00",9.26,651.1785,234.188,0,51.09,,898,3,3.276
"2021-09-11 11:30:00",9.36,651.1761,234.188,0,43.16,,807,234,2.669
"2021-09-11 11:40:00",9.1,651.162,234.188,0,48.83,,902,4,2.583
"2021-09-11 11:50:00",9.32,651.1191,234.188,0,46.95,,903,4,2.189
"2021-09-11 12:00:00",9.12,651.0872,234.188,0,45.68,,901,2,2.387
"2021-09-11 12:10:00",9.28,651.1166,234.188,0,41.18,,900,3,2.081
"2021-09-11 12:20:00",9.59,651.1047,234.188,0,41.67,,895,3,2.508
"2021-09-11 12:30:00",9.08,651.1508,234.188,0,41.32,,889,2,3.44
"2021-09-11 12:40:00",9.26,651.1631,234.188,0,40.37,,882,3,2.54
"2021-09-11 12:50:00",9.48,651.1877,234.188,0,41.85,,870,3,2.596
"2021-09-11 13:00:00",9.66,651.1731,234.188,0,37.24,,863,3,3.379
"2021-09-11 13:10:00",9.54,651.1593,234.188,0,36.77,,849,5,2.617
"2021-09-11 13:20:00",9.69,651.1259,234.188,0,41.66,,840,3,2.791
"2021-09-11 13:30:00",10.07,651.1423,234.188,0,39.69,,837,5,2.613
"2021-09-11 13:40:00",9.5,651.1596,234.188,0,42.03,,829,20,3.092
"2021-09-11 13:50:00",10.27,651.1488,234.188,0,41,,856,20,1.888
"2021-09-11 14:00:00",10.4,651.1197,234.188,0,40.08,,840,31,2.797
"2021-09-11 14:10:00",10.05,651.1348,234.188,0,43.61,,433,326,3.234
"2021-09-11 14:20:00",9.96,651.0998,234.188,0,44.57,,852,181,2.608
"2021-09-11 14:30:00",10.4,651.114,234.188,0,43.07,,733,233,3.269
"2021-09-11 14:40:00",10.51,651.1282,234.188,0,43.87,,779,134,2.581
"2021-09-11 14:50:00",10.33,651.1,234.188,0,44.32,,567,258,3.132
"2021-09-11 15:00:00",9.79,651.0568,234.188,0,45.73,,551,238,3.118
"2021-09-11 15:10:00",10.34,651.0117,234.188,0,43.92,,660,138,2.882
"2021-09-11 15:20:00",10.62,650.9982,234.188,0,44.72,,558,188,2.539
"2021-09-11 15:30:00",10.19,650.9801,234.188,0,45.65,,442,219,2.473
"2021-09-11 15:40:00",9.85,650.9503,234.188,0,46.27,,301,204,2.359
"2021-09-11 15:50:00",10.46,650.9251,234.188,0,44.83,,432,203,3.038
"2021-09-11 16:00:00",9.92,650.9431,234.188,0,47,,401,146,2.699
"2021-09-11 16:10:00",9.92,650.9903,234.188,0,47.05,,369,125,3.926
"2021-09-11 16:20:00",9.69,651.0349,234.188,0,47.03,,192,134,2.953
"2021-09-11 16:30:00",9.54,651.038,234.188,0,46.88,,302,102,2.211
"2021-09-11 16:40:00",9.84,650.9832,234.188,0,46.54,,281,76,2.916
"2021-09-11 16:50:00",9.58,650.9974,234.188,0,47.99,,102,14,1.765
"2021-09-11 17:00:00",9.19,651.0195,234.188,0,48.83,,93,10,2.53
"2021-09-11 17:10:00",9.06,651.0424,234.188,0,48.95,,74,3,2.279
"2021-09-11 17:20:00",8.98,651.0276,234.188,0,49.88,,60,2,2.241
"2021-09-11 17:30:00",8.9,651.0171,234.188,0,50.23,,56,8,1.82
"2021-09-11 17:40:00",8.7,651.0046,234.188,0,51.14,,31,3,2.887
"2021-09-11 17:50:00",8.45,651.0023,234.188,0,51.52,,19,3,2.634
"2021-09-11 18:00:00",8.35,650.9853,234.188,0,51.81,,12,3,2.606
"2021-09-11 18:10:00",8.1,650.9527,234.188,0,52.27,,6,2,2.698
"2021-09-11 18:20:00",7.939,650.9614,234.188,0,52.61,,2,1,1.976
"2021-09-11 18:30:00",7.811,650.9951,234.188,0,52.8,,0,0,2.025
"2021-09-11 18:40:00",7.716,651.0136,234.188,0,52.9,,0,0,2.315
"2021-09-11 18:50:00",7.603,651.0442,234.188,0,53.21,,0,0,1.961
"2021-09-11 19:00:00",7.468,651.0904,234.188,0,53.27,,0,0,2.123
"2021-09-11 19:10:00",7.355,651.1547,234.188,0,53.77,,0,0,1.517
"2021-09-11 19:20:00",7.262,651.1957,234.188,0,54.24,,0,0,1.212
"2021-09-11 19:30:00",7.1,651.2566,234.188,0,55.18,,0,0,0.979
"2021-09-11 19:40:00",7.043,651.3286,234.188,0,55.03,,0,0,0.912
"2021-09-11 19:50:00",7.009,651.3707,234.188,0,55.29,,0,0,0.8
"2021-09-11 20:00:00",6.833,651.3632,234.188,0,56.51,,0,0,0.711
"2021-09-11 20:10:00",6.737,651.3441,234.188,0,56.24,,0,0,0.877
"2021-09-11 20:20:00",6.871,651.4006,234.188,0,56.6,,0,0,0.118
"2021-09-11 20:30:00",6.54,651.4268,234.188,0,59.11,,0,0,0
"2021-09-11 20:40:00",6.11,651.4398,234.188,0,61.15,,0,0,0.002
"2021-09-11 20:50:00",6.027,651.4229,234.188,0,60.14,,0,0,0
"2021-09-11 21:00:00",6.078,651.4303,234.188,0,60.07,,0,0,0.141
"2021-09-11 21:10:00",6.108,651.4478,234.188,0,61.88,,0,0,0.497
"2021-09-11 21:20:00",5.836,651.4031,234.188,0,64.93,,0,0,0.498
"2021-09-11 21:30:00",5.663,651.4037,234.188,0,65.45,,0,0,0.972
"2021-09-11 21:40:00",5.518,651.3944,234.188,0,66.12,,0,0,1.255
"2021-09-11 21:50:00",5.469,651.3843,234.188,0,65.42,,0,0,1.517
"2021-09-11 22:00:00",5.46,651.359,234.188,0,64.14,,0,0,2.127
"2021-09-11 22:10:00",5.72,651.3553,234.188,0,63.37,,0,0,2.566
"2021-09-11 22:20:00",6.12,651.3739,234.188,0,63.7,,0,0,2.503
"2021-09-11 22:30:00",6.041,651.4069,234.188,0,67.01,,0,0,2.081
"2021-09-11 22:40:00",5.74,651.3997,234.188,0,69.96,,0,0,2.602
"2021-09-11 22:50:00",5.613,651.3698,234.188,0,70.29,,0,0,2.367
"2021-09-11 23:00:00",5.833,651.358,234.188,0,69.3,,0,0,2.397
"2021-09-11 23:10:00",5.799,651.3222,234.188,0,69.41,,0,0,2.102
"2021-09-11 23:20:00",5.637,651.3253,234.188,0,69.83,,0,0,1.784
"2021-09-11 23:30:00",5.242,651.2769,234.188,0,71.32,,0,0,1.424
"2021-09-11 23:40:00",5.266,651.2579,234.188,0,70.24,,0,0,1.772
"2021-09-11 23:50:00",5.319,651.2477,234.188,0,67,,0,0,0.085
"2021-09-12 00:00:00",4.975,651.2228,234.188,0,68.74,,0,0,0
"2021-09-12 00:10:00",4.62,651.2156,234.188,0,69.47,,0,0,0
"2021-09-12 00:20:00",4.862,651.2036,234.188,0,67.36,,0,0,0
"2021-09-12 00:30:00",4.861,651.1629,234.188,0,68.77,,0,0,0
"2021-09-12 00:40:00",4.69,651.1259,234.188,0,69.89,,0,0,0
"2021-09-12 00:50:00",4.559,651.0743,234.188,0,70.57,,0,0,0
"2021-09-12 01:00:00",4.292,651.0607,234.188,0,72.77,,0,0,0
